0,1,2,3,4,5,6,7,8,9,10,11
0565a,0550b,1,1,0,3,0,0,1,3,0,0
1391c,0424c,0,0,0,0,0,0,2,2,0,0
0458a,1365c,0,1,0,1,0,0,0,2,0,0
0379b,1284c,0,0,0,0,0,1,1,1,0,0
1120a,0353a,0,0,0,0,1,0,0,0,0,0
1391c,1329a,1,0,0,3,0,1,0,2,0,0
0379b,0374c,1,0,0,3,0,0,3,3,0,0
0565a,1314a,1,0,0,2,0,1,1,3,0,0
0367a,1516a,0,1,0,0,0,0,1,3,0,0
1305a,0458c,2,1,0,0,0,0,0,3,0,0
0577a,1341c,0,0,0,2,0,0,1,3,0,0
0521b,0521c,2,0,1,1,1,1,1,3,0,1
1229b,0355c,0,0,0,2,0,1,0,1,0,0
1517a,1493a,0,0,0,1,1,0,0,1,0,0
1254c,1429c,1,1,0,3,0,0,1,1,0,0
1254c,0321b,2,1,0,3,0,0,0,3,0,0
1362a,0557c,2,0,0,3,0,1,0,2,1,0
1446a,1146b,1,1,0,0,0,1,0,1,0,0
0577a,1451c,2,1,0,0,0,0,0,1,0,0
1302a,1227a,1,0,0,0,0,1,0,1,0,0
1391c,1330a,1,1,0,3,0,0,1,1,0,0
0367a,1492a,1,0,0,3,0,1,0,4,0,0
1517a,1309a,2,0,0,1,0,0,0,0,0,0
1121a,1498a,2,0,0,2,0,0,1,1,0,0
1302a,1451a,1,3,0,0,0,0,0,4,0,0
1121a,1167a,2,1,0,3,0,0,0,3,0,0
0577a,1267b,0,1,0,2,0,0,0,0,0,0
0367a,0354b,1,0,0,0,0,1,1,0,0,0
1362a,0318c,0,1,0,0,0,0,0,4,0,0
1284b,1284c,2,0,0,3,2,1,1,1,0,1
1254c,0419a,1,0,0,1,0,0,1,0,0,0
1386a,1343a,1,1,0,0,0,1,0,3,0,0
1517a,0503b,0,0,0,0,0,0,1,1,0,0
0331b,1442a,0,1,0,0,0,0,0,1,0,0
0314b,0314c,1,1,0,3,0,2,0,2,0,1
1391c,1144b,1,1,0,0,0,0,0,1,0,0
1254c,0597c,0,3,0,0,0,0,0,0,0,0
1489a,1284c,2,0,0,3,0,1,1,2,0,0
1517a,1465b,2,0,0,0,0,1,1,0,0,0
0379b,1484b,2,0,0,0,0,1,1,1,1,0
1362a,0353a,1,0,0,0,1,0,0,2,0,0
1121a,0600b,2,0,0,0,0,0,0,0,0,0
1305a,1487a,1,0,0,3,0,1,0,2,0,0
1325b,1325c,1,3,0,2,0,1,0,0,1,1
0565a,0335b,1,3,0,3,0,0,0,0,0,0
0577a,1565b,0,0,0,3,2,0,0,1,0,0
0577a,1237b,1,1,0,1,0,0,0,1,0,0
1386a,1393b,1,0,0,3,2,0,0,0,0,0
1302a,0373a,1,1,0,3,2,0,0,2,0,0
1305a,0896a,2,0,0,1,0,1,0,3,0,0
1391c,1448a,0,0,0,0,0,1,1,1,1,0
1120a,0379b,1,0,0,3,0,0,0,1,0,0
1121a,1512b,0,1,0,3,0,0,0,1,0,0
1305a,0571a,1,3,0,3,0,1,0,1,0,0
1229b,1382a,1,1,0,3,0,0,1,1,0,0
1302a,1097a,1,1,0,3,0,0,0,4,0,0
0367a,1234a,1,3,0,3,0,0,0,1,0,0
0577a,1521c,2,0,0,2,0,0,1,1,0,0
1305a,0414b,0,0,0,0,0,1,1,1,0,0
1362a,0307b,0,1,0,3,0,0,1,2,0,0
1305a,1512c,1,0,0,1,0,0,1,3,0,0
1391c,1429b,0,0,0,0,2,0,1,0,1,0
1229b,1565a,1,3,0,0,0,0,0,1,0,0
1120a,1336b,1,0,0,0,0,1,0,2,0,0
1229b,1416a,0,0,0,0,0,1,0,2,0,0
1254c,0349b,1,0,0,3,0,0,2,0,0,0
1391c,1229c,0,0,1,0,0,0,0,1,0,0
1305a,1362a,2,0,0,3,0,0,0,0,0,0
0565a,0562c,1,1,0,0,0,1,1,1,0,0
1302a,0592b,1,1,0,2,0,0,0,2,0,0
0565a,1441a,1,0,0,2,0,0,1,0,0,0
1489a,1341a,1,1,0,3,0,0,0,2,0,0
0359a,0576c,0,3,0,1,0,0,0,0,0,0
1254c,1393c,0,3,0,0,0,0,0,1,0,0
1386a,1134c,1,0,0,0,0,0,3,1,0,0
1362a,0456b,3,0,0,2,0,0,0,1,1,0
0458a,0422b,0,3,0,0,0,0,1,3,0,0
1446a,1413c,0,3,0,0,0,0,0,0,0,0
1121a,1429b,0,0,0,3,2,0,0,0,1,0
0458a,1091b,1,0,0,0,0,0,1,1,1,0
1446a,0561b,2,0,0,0,0,0,1,2,0,0
0331b,1255a,2,0,0,0,0,0,1,0,1,0
0359a,1441b,0,1,0,0,2,0,0,0,0,0
1517a,1460a,0,0,0,0,2,0,0,2,0,0
1517a,0569c,1,0,0,1,0,0,3,1,0,0
1386a,1417c,0,0,0,3,0,0,1,1,1,0
1517a,1329a,1,0,0,2,0,1,1,1,0,0
1489a,1458b,0,0,0,3,0,0,1,2,1,0
0379b,1476a,2,0,0,0,0,1,0,2,1,0
1121a,0532c,0,1,0,0,0,1,0,1,0,0
1120a,1329a,1,0,0,0,0,1,1,1,0,0
1489a,1454a,1,3,0,0,0,0,1,1,0,0
1454b,0561a,0,0,0,0,0,1,1,1,0,0
0458a,1129b,1,0,0,0,0,0,0,4,1,0
1446a,1510b,0,0,0,3,0,0,0,2,0,0
0331b,0336a,2,1,0,3,0,0,1,3,0,0
0445a,0445b,1,1,0,3,2,1,1,2,1,1
1517a,1341a,2,1,0,1,0,0,0,0,0,0
1305a,0432c,2,0,0,0,0,0,2,0,0,0
1391c,1330c,1,0,0,2,0,0,0,2,0,0
0565a,1440c,0,3,0,2,0,1,1,1,0,0
1302a,1236c,1,0,0,2,0,1,0,1,0,0
1121a,1491a,1,0,0,3,0,0,1,2,0,0
1517a,1413a,0,0,0,0,0,1,0,1,0,0
1454b,1440c,0,3,0,2,0,1,1,2,0,0
0359a,0538c,0,1,0,0,0,0,2,1,0,0
0379b,0451a,1,0,0,0,0,1,0,3,0,0
0367a,1375b,1,3,0,3,0,0,0,1,0,0
0354b,0354a,1,0,0,4,0,2,1,0,0,1
1120a,1431c,1,0,0,0,0,1,1,2,0,0
1120a,0381a,1,1,0,0,0,0,0,1,0,0
1305a,1468b,2,0,0,2,0,0,1,3,0,0
1120a,0561a,0,0,0,0,0,1,0,1,0,0
1254c,1493b,1,3,0,0,0,0,2,2,0,0
1229b,0477b,1,0,0,2,0,1,0,0,0,0
1386a,0381c,0,3,0,3,0,1,0,1,0,0
1120a,0592b,1,1,0,2,0,0,0,0,0,0
1454b,1463c,1,1,0,3,0,0,1,1,0,0
1302a,1134a,0,1,0,0,0,0,1,0,0,0
1254c,1482b,0,0,0,3,0,0,0,1,0,0
1489a,0379c,1,0,0,1,0,0,0,3,0,0
1302a,1236a,1,1,0,0,0,0,0,3,0,0
1489a,1231a,0,1,0,3,0,0,1,0,0,0
1229b,1129b,2,0,0,3,0,0,1,2,1,0
0577a,1305a,1,0,0,0,0,0,0,1,0,0
1517a,0592b,1,1,0,0,0,0,0,0,0,0
1302a,1447a,0,0,0,0,0,1,1,0,0,0
1305a,0565b,1,0,0,0,0,0,1,3,0,0
0458a,1119a,1,0,0,0,2,0,1,1,0,0
1121a,1329c,2,0,0,3,0,0,3,1,0,0
0359a,1174a,1,0,0,1,0,1,0,2,0,0
1454b,0373b,0,0,0,2,0,1,1,0,1,0
1489a,1411b,2,0,0,0,0,1,1,1,0,0
1517a,1461c,0,3,0,2,0,1,0,1,0,0
1454b,1341c,0,0,0,1,0,0,0,4,0,0
1120a,1497a,2,3,0,3,0,0,1,1,0,0
1362a,1336a,3,0,0,1,0,0,0,0,0,0
1433a,1433c,1,2,0,0,0,0,0,0,0,1
1489a,0577b,1,0,1,0,0,0,1,2,0,0
1386a,1257a,1,0,0,2,0,1,0,0,0,0
0367a,1442c,1,0,0,0,2,0,0,2,1,0
1362a,1131a,2,0,0,2,0,1,0,0,0,0
1454b,1516b,0,0,0,2,0,1,1,1,0,0
1367a,1367c,1,1,0,2,0,2,3,1,0,1
1481b,1481c,0,0,0,2,0,1,1,0,0,1
0331b,1370b,2,1,0,0,0,0,0,3,0,0
1454b,0491b,0,0,0,3,0,1,0,0,0,0
0331b,1364c,1,1,0,0,0,0,1,3,0,0
0458a,1173c,1,1,0,3,2,0,1,2,0,0
0577a,0491c,0,1,0,0,0,0,0,3,0,0
1517a,1267c,1,1,0,1,0,0,0,1,1,0
1489a,0306b,1,0,1,1,0,0,0,2,0,0
1489a,1554b,1,0,0,2,0,0,1,1,1,0
1454b,0432a,1,1,0,0,0,0,0,2,0,0
1386a,0896a,2,0,0,1,0,1,0,0,0,0
0367a,1222c,2,0,0,0,0,0,1,2,1,0
1386a,1425c,0,3,0,1,0,1,0,2,0,0
1362a,0538b,2,0,0,0,0,1,2,1,0,0
1121a,1454c,1,0,0,3,0,0,0,3,0,0
1446a,1442a,2,1,0,3,0,0,1,1,0,0
0458a,0592b,1,1,0,1,0,0,1,2,0,0
1362a,1374c,0,1,0,3,0,1,0,3,0,0
0367a,0592b,1,1,0,1,0,0,0,2,0,0
1362a,1481b,1,0,0,2,0,0,1,0,0,0
0565a,1482b,1,0,0,0,0,0,0,1,0,0
0458a,1493b,0,3,0,0,0,0,2,3,0,0
1305a,1417c,0,0,0,3,0,0,1,2,1,0
1386a,1237a,1,0,1,1,0,0,0,2,0,0
0565a,1320b,1,0,0,3,0,1,1,1,0,0
1489a,0552a,1,0,0,3,0,0,1,2,1,0
0458a,1343b,0,0,0,0,0,1,0,4,0,0
1229b,0550b,2,1,0,3,0,0,0,2,0,0
1454b,0422c,0,1,0,3,0,0,1,3,0,0
1362a,0597b,1,3,0,0,0,1,0,3,0,0
1121a,1431c,1,0,0,0,0,1,1,3,0,0
1302a,0472c,0,0,0,2,0,0,3,2,0,0
1362a,1458b,2,0,0,3,0,0,1,2,1,0
1517a,1370b,1,1,0,1,0,0,0,1,0,0
1446a,1563a,1,0,0,0,0,1,1,2,0,0
0379b,1411c,3,0,0,3,0,1,0,1,0,0
1489a,1453a,0,0,0,0,0,0,0,4,0,0
1362a,1090c,3,1,0,0,0,0,0,1,0,0
0359a,1402a,0,0,0,1,0,1,0,1,0,0
1386a,1417b,2,3,0,0,0,1,0,0,0,0
0331b,1492c,2,0,0,3,0,1,0,2,0,0
1229b,1520a,2,1,0,0,0,0,0,0,0,0
1305a,1516b,1,0,0,1,0,1,0,1,0,0
0367a,0431c,0,1,0,0,0,0,2,1,0,0
1446a,1461b,1,1,0,3,0,1,1,2,0,0
0359a,1300b,0,0,0,0,0,1,0,0,0,0
1383b,1383c,2,1,0,2,0,0,1,0,0,1
1455b,1455c,0,0,0,2,0,0,1,3,0,1
1446a,1374c,2,1,0,3,0,1,1,1,0,0
1120a,1329b,1,0,0,0,0,0,3,2,0,0
0331b,1365a,0,3,0,3,0,1,0,3,0,0
0458a,1432c,0,1,0,0,0,0,1,2,0,0
0600a,0600b,2,0,0,3,0,1,0,2,0,1
0367a,0538a,0,0,1,3,0,0,1,0,0,0
1391c,0579c,0,0,0,0,0,0,0,1,1,0
1121a,0333b,0,0,0,3,0,1,1,0,0,0
1446a,1545b,1,0,0,3,2,0,1,1,0,0
0565a,0414a,1,1,0,3,0,0,1,1,0,0
1454b,1328c,1,0,0,0,0,0,1,1,1,0
0367a,1453b,1,0,0,3,0,0,1,2,0,0
0496d,0496a,1,3,0,1,0,1,1,1,1,1
0367a,1531c,1,0,0,0,0,1,1,2,0,0
1386a,0458c,2,1,0,0,0,0,0,0,0,0
0458a,1366a,1,0,0,0,0,1,0,1,0,0
0565a,1201b,0,1,0,3,0,1,1,3,0,0
1517a,0451c,1,1,0,0,0,0,0,0,1,0
0359a,1231c,1,3,0,3,0,0,1,1,0,0
1454b,1460a,0,0,0,2,2,0,1,0,0,0
1446a,1508b,0,0,0,3,0,1,0,2,1,0
0359a,1237c,0,0,1,2,0,0,0,1,0,0
1121a,1433c,1,3,0,3,0,0,1,1,0,0
1386a,1137c,1,1,0,3,0,0,0,0,0,0
0565a,1343b,0,0,0,3,0,1,0,3,0,0
1426c,1426a,1,0,0,1,0,1,0,0,1,1
1305a,0316b,1,0,0,3,0,0,2,4,0,0
1229b,0411c,1,0,0,0,0,1,0,2,0,0
1121a,1534b,1,0,0,0,0,0,1,0,0,0
1229b,1545b,1,0,0,3,2,0,0,1,0,0
1391c,0451c,1,1,0,1,0,0,1,1,1,0
0458a,0335c,1,0,0,0,0,1,0,3,0,0
0577a,1494b,0,0,0,0,0,1,1,3,0,0
1302a,1461b,0,1,0,3,0,1,0,0,0,0
1362a,1448a,1,0,0,3,0,1,0,0,1,0
1120a,0550a,1,3,0,0,0,0,0,2,0,0
0565a,1229c,0,0,1,3,0,0,0,1,0,0
1121a,1482b,1,0,0,0,0,0,1,1,0,0
1121a,1476a,1,0,0,3,0,1,0,0,1,0
1120a,1545a,2,0,0,3,0,0,1,0,0,0
1120a,0335c,1,0,0,3,0,1,1,1,0,0
1446a,0313c,1,0,0,0,0,0,0,1,1,0
1344b,1344c,0,3,0,0,0,0,1,2,0,1
0458a,1471b,1,1,0,0,0,0,1,4,0,0
0379b,0419a,3,0,0,1,0,0,0,2,0,0
0458a,1282b,0,1,0,3,0,0,1,2,0,0
0367a,0552b,0,1,0,3,0,0,0,4,0,0
1489a,1119b,0,0,0,0,0,1,0,1,0,0
1386a,1164c,2,0,0,3,0,1,0,1,0,0
1121a,1442a,1,1,0,3,0,0,0,0,0,0
1254c,0374c,1,0,0,3,0,0,2,1,0,0
1517a,0577b,0,0,1,2,0,0,1,0,0,0
1362a,1370a,1,0,0,0,2,0,0,1,0,0
1391c,1320b,1,0,0,0,0,1,1,1,0,0
0577a,1119a,1,0,0,0,2,0,0,0,0,0
0331b,1471b,2,1,0,0,0,0,0,4,0,0
1302a,0553b,0,0,0,3,2,0,1,1,1,0
1121a,1341b,0,3,0,3,0,1,0,1,0,0
0359a,1378c,1,0,0,3,0,1,0,0,0,0
0565a,0503b,0,0,0,2,0,0,0,0,0,0
1489a,0503b,1,0,0,2,0,0,1,1,0,0
1120a,0569c,1,0,0,3,0,0,3,1,0,0
0367a,1446c,1,0,0,3,0,0,0,1,0,0
1121a,1481c,0,0,0,0,0,1,0,1,0,0
1489a,1565b,1,0,0,0,2,0,0,2,0,0
0359a,0335c,1,0,0,0,0,1,1,1,0,0
0565a,0503a,0,0,0,3,0,1,1,1,0,0
0367a,0477a,0,0,0,1,0,1,0,4,0,0
0367a,1547a,0,3,0,1,0,1,0,2,0,0
1362a,1468c,2,1,0,0,0,0,0,4,0,0
1454b,1554c,1,1,0,0,0,0,0,1,0,0
0577a,1442c,1,0,0,0,2,0,0,1,1,0
1551b,1551c,1,3,0,3,0,1,2,1,1,1
1362a,0477b,1,0,0,2,0,1,0,2,0,0
1121a,1445c,0,0,0,3,0,1,0,1,0,0
1121a,1320b,1,0,0,3,0,1,0,1,0,0
0367a,1201a,2,0,0,0,0,0,2,1,0,0
1362a,1446a,2,0,0,0,0,0,1,2,0,0
1446a,0551c,2,1,0,3,2,0,1,0,0,0
1446a,0532c,1,1,0,0,0,1,1,0,0,0
0359a,1261b,1,3,0,0,0,0,0,0,0,0
1454b,1484b,1,0,0,3,0,1,0,2,1,0
1538c,1538b,2,0,0,3,2,1,1,1,1,1
0379b,1468b,0,0,0,2,0,0,1,0,0,0
0359a,0561a,0,0,0,3,0,1,0,1,0,0
1121a,0550c,0,1,0,2,0,0,0,3,0,0
1121a,1153a,2,0,0,2,0,0,0,1,0,0
1254c,1127a,0,0,0,3,0,0,0,2,0,0
1302a,1361b,1,1,0,0,0,0,0,4,0,0
1489a,0355c,0,0,0,2,0,1,0,1,0,0
1391c,1153b,2,3,0,3,0,0,0,1,0,0
1489a,0472b,1,0,0,3,0,1,1,2,0,0
0379b,1204a,3,1,0,0,0,0,1,3,0,0
1229b,1303c,2,3,0,3,0,0,0,2,0,0
1120a,1309a,2,0,0,3,0,0,0,0,0,0
1386a,1284a,1,0,0,0,0,0,1,1,0,0
1362a,1512c,1,0,0,2,0,0,1,3,0,0
1229b,1204a,1,1,0,3,0,0,1,2,0,0
0565a,0472a,1,0,0,0,0,1,1,1,0,0
1517a,1268a,0,0,0,1,2,0,0,2,0,0
1391c,1335c,0,0,0,3,0,0,1,0,1,0
1489a,0424a,0,1,0,0,0,0,0,1,0,0
0359a,1545a,2,0,0,0,0,0,1,0,0,0
1489a,1267c,0,1,0,3,0,0,0,1,1,0
1121a,0560a,0,3,0,3,2,0,0,2,0,0
1391c,0560a,0,3,0,0,2,0,1,2,0,0
1446a,1181a,0,1,0,3,0,1,1,0,0,0
1446a,1344b,2,3,0,0,0,0,1,0,0,0
0367a,1236a,1,1,0,3,0,0,0,1,0,0
1489a,1375a,0,1,0,2,0,0,0,3,0,0
1120a,1545c,0,0,0,0,0,1,0,1,0,0
1489a,1300a,0,0,0,2,0,0,0,1,0,0
0379b,1123c,0,3,0,3,0,0,1,1,0,0
1121a,1255a,1,0,0,3,0,0,1,1,1,0
1495a,1495b,1,0,1,1,0,0,1,3,0,1
0565a,0451a,0,0,0,3,0,1,1,1,0,0
1229b,1119a,0,0,0,3,2,0,0,1,0,0
1362a,1445b,1,0,0,1,0,0,0,0,0,0
0577a,1039c,0,3,0,0,0,0,3,0,0,0
0577a,1289c,1,0,0,3,0,0,1,3,0,0
1121a,1252b,0,1,0,0,0,0,1,0,0,0
0565a,0593a,1,0,0,3,0,0,2,1,0,0
1254c,0445a,1,1,0,0,2,0,1,2,0,0
1121a,0419a,2,0,0,2,0,0,0,0,0,0
1305a,1305b,1,0,0,0,0,0,1,2,0,1
0379b,1314a,2,0,0,1,0,1,0,1,0,0
0379b,0355c,2,0,0,1,0,1,0,2,0,0
1120a,0318c,1,1,0,0,0,0,0,2,0,0
1120a,1268c,0,0,0,0,0,1,0,2,0,0
0458a,1433b,1,0,0,3,2,0,1,1,0,0
1121a,0389c,0,1,0,3,0,0,3,1,0,0
1229b,1484b,0,0,0,3,0,1,1,0,1,0
1302a,0896c,1,0,0,3,0,1,1,4,0,0
1362a,1289b,2,3,0,0,0,0,0,2,0,0
0565a,1375a,1,1,0,2,0,0,1,2,0,0
1454b,0496f,0,3,0,3,0,0,0,2,0,0
1391c,1411c,2,0,0,3,0,1,1,1,0,0
1391c,0411b,1,1,0,1,0,0,1,0,0,0
1446a,1534a,1,0,0,2,0,1,0,1,0,0
1446a,0414a,2,1,0,3,0,0,1,0,0,0
1454b,1417c,1,0,0,0,0,0,0,2,1,0
1305a,0560b,1,0,0,0,0,0,1,0,1,0
1517a,1131a,1,0,0,0,0,1,0,2,0,0
1386a,1445b,1,0,0,2,0,0,0,3,0,0
0535a,0535b,2,4,0,1,0,0,1,3,1,1
1120a,0560c,1,0,0,3,0,1,1,2,0,0
1391c,0456b,2,0,0,1,0,0,1,0,1,0
0458a,1485a,1,3,0,0,0,0,1,2,0,0
1454b,1229c,0,0,1,3,0,0,0,2,0,0
0359a,0472b,0,0,0,0,0,1,1,0,0,0
1391c,0537a,1,0,0,3,0,0,1,0,0,0
1362a,0576c,1,3,0,2,0,0,0,2,0,0
1517a,1219b,0,1,0,1,0,1,0,1,0,0
1302a,0539a,0,3,0,0,0,0,1,2,0,0
1454b,1490c,2,0,0,0,0,0,1,2,0,0
1391c,0539c,0,0,0,0,0,0,2,1,0,0
0367a,1364c,0,1,0,0,0,0,1,1,0,0
1391c,1364a,0,0,0,2,2,0,1,2,0,0
1254c,0600b,1,0,0,3,0,0,1,0,0,0
1446a,0381b,2,0,0,3,0,1,1,2,0,0
1120a,1460a,0,0,0,2,2,0,0,2,0,0
1229b,1289a,1,0,0,3,0,1,0,1,0,0
1229b,1176b,0,3,0,2,0,0,0,0,0,0
1446a,1146a,1,3,0,3,0,0,0,2,0,0
1446a,1534c,2,0,0,3,0,1,1,1,0,0
0359a,0337a,0,0,0,3,0,0,3,0,1,0
0577a,1481c,0,0,0,3,0,1,0,1,0,0
1391c,0562c,1,1,0,3,0,1,1,1,0,0
0469a,0469b,1,1,0,1,2,0,2,3,1,1
1229b,1426c,0,1,0,3,0,1,1,0,0,0
0331b,1335b,1,1,0,0,0,0,3,2,0,0
1362a,0510c,0,0,0,2,0,1,1,0,0,0
1120a,1552c,1,0,0,2,0,1,1,1,0,0
1489a,1491a,2,0,0,3,0,0,1,3,0,0
1517a,1433b,1,0,0,2,2,0,0,1,0,0
0379b,1458a,3,0,0,3,0,0,1,2,0,0
1254c,1444a,1,0,0,0,0,1,1,2,0,0
1302a,1552a,1,1,0,2,0,0,1,1,0,0
1489a,0550a,2,3,0,0,0,0,0,0,0,0
1491a,1491c,2,0,0,1,0,0,0,3,0,1
1302a,1510a,1,0,0,3,0,1,0,3,0,0
1386a,1492b,1,1,0,0,0,0,0,3,0,0
1302a,0562c,1,1,0,0,0,1,0,2,0,0
1517a,1284a,0,0,0,1,0,0,1,2,0,0
0367a,1227a,1,0,0,3,0,1,0,3,0,0
1120a,0411b,1,1,0,2,0,0,0,1,0,0
1229b,1302c,1,0,0,0,0,0,0,1,0,0
1386a,0367b,0,0,0,0,0,0,1,1,0,0
1254c,1531a,1,1,0,0,0,1,1,2,0,0
1254c,1551b,0,0,0,0,0,1,0,0,1,0
0565a,1300b,0,0,0,3,0,1,1,1,0,0
1454b,1490b,1,1,0,0,0,1,1,2,0,0
1446a,1424b,2,0,0,3,2,0,1,2,0,0
1121a,1444a,2,0,0,3,0,1,0,2,0,0
0359a,1534c,1,0,0,0,0,1,0,1,0,0
1446a,0569c,0,0,0,3,0,0,2,1,0,0
0379b,1431c,0,0,0,3,0,1,1,1,0,0
1362a,1413c,2,3,0,0,0,0,1,2,0,0
1386a,1510a,0,0,0,0,0,1,0,0,0,0
1305a,1432a,1,3,0,0,0,1,0,1,0,0
1362a,0536b,2,1,0,1,0,0,0,3,0,0
1120a,0538a,0,0,1,0,0,0,1,2,0,0
1305a,1431c,2,0,0,3,0,1,1,4,0,0
0458a,0456b,2,0,0,1,0,0,1,1,1,0
0458a,0365b,0,0,0,3,2,0,1,2,1,0
0359a,0431c,0,1,0,0,0,0,2,1,0,0
1454b,1494a,1,1,0,2,0,0,1,1,0,0
1362a,0363b,2,0,0,2,0,1,0,1,1,0
1517a,1267a,0,0,0,1,0,0,2,0,1,0
1362a,1468a,2,0,0,1,0,0,0,0,0,0
0458a,1344a,1,0,0,0,0,1,1,3,0,0
0331b,0491a,1,0,0,1,0,1,0,2,1,0
1454b,1393c,1,3,0,3,0,0,0,2,0,0
1517a,1039c,0,3,0,1,0,0,3,1,0,0
1446a,0458b,2,1,0,0,0,0,0,1,0,0
0565a,1284b,1,0,0,0,2,0,1,0,0,0
1121a,1131b,0,1,0,2,0,0,0,2,0,0
0577a,1302b,1,0,0,0,0,0,0,1,0,0
1517a,0319a,0,3,0,1,0,1,1,0,0,0
0359a,1248c,1,0,0,1,0,0,1,0,0,0
1446a,1282b,1,1,0,0,0,0,1,0,0,0
1386a,1551a,1,0,0,0,0,0,3,0,0,0
0565a,0365b,0,0,0,0,2,0,1,1,1,0
0367a,1343a,0,1,0,0,0,1,0,4,0,0
1546b,1546c,0,1,0,0,2,2,1,0,0,1
0594a,0594b,3,2,1,3,0,2,1,1,0,1
1391c,1370b,1,1,0,0,0,0,1,2,0,0
1386a,1413b,1,0,0,0,0,1,0,1,0,0
0331b,1465a,0,3,0,0,0,0,3,2,0,0
0577a,1231a,1,1,0,0,0,0,1,1,0,0
0458a,1552b,0,0,0,3,0,1,0,1,1,0
1386a,1329c,1,0,0,0,0,0,3,3,0,0
1229b,0434b,0,3,0,3,0,0,0,2,0,0
0577a,1531c,1,0,0,0,0,1,1,1,0,0
1121a,1335c,0,0,0,0,0,0,2,0,1,0
0367a,1452b,1,1,0,3,0,0,0,2,0,0
1386a,1371c,1,0,0,0,0,1,2,0,0,0
1254c,0334c,0,3,0,3,2,0,1,1,0,0
0577a,1352c,0,1,0,0,0,0,1,1,0,0
1149b,1149c,1,3,0,0,0,1,2,3,0,1
0331b,1472c,1,1,0,3,0,0,1,1,0,0
1305a,1393b,1,0,0,3,2,0,0,3,0,0
1305a,1146a,1,3,0,0,0,0,1,0,0,0
1484b,1484c,0,0,0,0,2,0,1,0,0,1
1446a,0477a,1,0,0,2,0,1,1,2,0,0
1446a,1127c,1,3,0,3,0,0,1,0,0,0
1254c,1534a,1,0,0,1,0,1,0,2,0,0
1489a,0492a,2,3,0,2,0,0,0,4,0,0
0577a,0411a,1,0,0,0,0,1,1,3,0,0
1305a,1510b,0,0,0,0,0,0,1,0,0,0
1120a,1455c,0,0,0,0,0,0,1,1,0,0
0565a,1445a,2,0,0,0,0,0,1,2,0,0
1517a,1255b,1,0,0,0,0,0,1,2,0,0
1489a,1441b,1,1,0,3,2,0,0,2,0,0
0331b,0451b,1,0,0,3,2,0,1,2,1,0
1120a,1444a,2,0,0,3,0,1,0,1,0,0
1391c,1476a,1,0,0,0,0,1,1,0,1,0
1229b,0379c,1,0,0,1,0,0,0,1,0,0
1302a,0532c,0,1,0,0,0,1,0,2,0,0
0331b,1458b,2,0,0,0,0,0,1,2,1,0
1302a,1413c,1,3,0,0,0,0,1,2,0,0
1254c,1554b,1,0,0,1,0,0,0,0,1,0
1386a,0333b,1,0,0,0,0,1,1,2,0,0
1386a,0363c,0,0,0,0,0,0,3,3,0,0
1229b,0424c,1,0,0,3,0,0,3,1,0,0
1254c,0372a,0,0,0,3,0,1,1,0,1,0
1302a,0569c,1,0,0,3,0,0,3,3,0,0
1120a,0461a,1,0,0,0,2,0,0,2,0,0
1367b,1367c,0,0,1,2,0,1,0,0,0,1
1386a,1531a,1,1,0,0,0,1,0,0,0,0
1386a,1180b,0,0,0,0,0,0,1,2,1,0
1254c,1468b,2,0,0,2,0,0,0,2,0,0
0577a,1391b,1,3,0,0,0,0,1,3,0,0
0458a,0431c,0,1,0,0,0,0,1,3,0,0
0375a,0375c,1,4,0,1,0,0,2,3,1,1
1229b,1260b,1,0,0,2,0,1,1,2,0,0
1229b,1445c,1,0,0,3,0,1,0,2,0,0
0458a,1237c,0,0,1,2,0,0,1,1,0,0
1121a,1455b,0,0,0,2,0,0,0,1,0,0
1517a,1471b,1,1,0,1,0,0,0,2,0,0
1386a,1486a,0,1,0,0,0,0,0,2,0,0
1120a,1097a,1,1,0,3,0,0,0,2,0,0
0577a,0314b,2,1,0,0,0,0,0,1,0,0
1229b,1432a,1,3,0,3,0,1,0,1,0,0
0374b,0374c,1,3,0,0,0,0,3,1,0,1
1302a,1551b,1,0,0,3,0,1,1,1,1,0
0379b,1552b,1,0,0,3,0,1,1,2,1,0
1305a,1492c,0,0,0,3,0,1,0,2,0,0
1446a,1267c,0,1,0,3,0,0,1,1,1,0
1517a,1334a,1,0,0,1,0,1,0,0,0,0
1391c,1300b,0,0,0,0,0,1,1,1,0,0
1224c,1224b,1,4,1,3,1,2,2,2,0,1
0565a,1431c,1,0,0,0,0,1,0,3,0,0
0565a,1309b,0,1,0,0,0,0,1,1,0,0
1305a,0414a,2,1,0,0,0,0,0,2,0,0
1391c,1545b,0,0,0,0,2,0,1,0,0,0
0379b,0538b,2,0,0,3,0,1,2,2,0,0
0359a,1488a,1,0,0,0,0,1,0,2,0,0
0331b,1488c,0,1,0,0,0,0,0,1,0,0
0367a,1149a,1,0,0,0,0,1,1,3,0,0
1121a,1488c,1,1,0,3,0,0,0,0,0,0
1386a,0575c,1,0,0,1,0,1,0,3,0,0
1489a,0451b,1,0,0,0,2,0,1,2,1,0
1121a,1413c,1,3,0,0,0,0,1,1,0,0
1254c,0531a,1,1,0,1,0,0,1,2,0,0
1391c,1341c,0,0,0,2,0,0,0,3,0,0
1254c,1257b,2,3,0,0,0,0,1,2,0,0
